eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
544.62,48.71,1234,0.029557273,0.15942383,0.82368994,-0.011478628,0.060416322,0.9153543412685394,2388,305664,3871.813617,4890624
544.62,48.71,1425,0.005400871,0.21057129,0.8832403,-0.018456073,0.029231962,0.8383661657571793,2389,305792,3873.2508657999997,4892672
539.98,46.77,1271,0.004973783,0.15405273,0.80945045,-0.008475146,0.19091734,0.8002338707447052,2390,305920,3874.8619593999997,4894720
537.18,46.17,1315,0.006716715,0.20178223,0.8173935,-0.01756669,0.037302252,0.923171654343605,2391,306048,3876.4194637,4896768
537.94,44.51,1293,0.008380911,0.17822266,0.78867966,-0.0126527175,0.055521693,0.8170479834079742,2392,306176,3878.002693,4898816
535.48,43.47,1339,0.008236236,0.12475586,0.745349,-0.006765295,0.25971082,0.751887634396553,2393,306304,3879.5326118999997,4900864
536.65,42.45,1307,0.0041360427,0.1138916,0.8062564,-0.00646534,0.26726952,0.7774615734815598,2394,306432,3881.0989823,4902912
532.62,43.09,1230,0.013825346,0.16430664,0.88317984,-0.014418444,0.06971349,0.8056210875511169,2395,306560,3882.7640002999997,4904960
530.42,42.74,1357,0.0038692066,0.16223145,0.9084633,-0.010864671,0.1562263,0.8116952478885651,2396,306688,3884.2732490999997,4907008
528.5,42.52,1378,0.004520323,0.17175293,0.84000385,-0.015181099,0.07412203,0.9031804800033569,2397,306816,3885.7590695,4909056
530.02,42.97,1357,0.0061253347,0.15673828,0.81613827,-0.014025175,0.08578608,0.6849200427532196,2398,306944,3887.2682178,4911104
530.04,43.3,1260,0.0040940186,0.10839844,0.80148864,-0.0054625287,0.2331374,0.5978960990905762,2399,307072,3888.8930170999997,4913152
533.35,45.52,1416,0.004477765,0.13024902,0.83611697,-0.0064023966,0.08577802,0.7061349451541901,2400,307200,3890.3392338999997,4915200
530.78,46.56,1386,0.0052820523,0.11071777,0.7639637,-0.0060151517,0.33981812,0.8121731132268906,2401,307328,3891.8166188,4917248
537.03,47.31,1328,0.0044855047,0.17541504,0.948547,-0.011704404,0.12154379,0.8721356242895126,2402,307456,3893.3583313,4919296
524.67,40.66,1244,0.0048669837,0.17883301,0.98008543,-0.01636389,0.083121605,0.7566339820623398,2403,307584,3895.0046101,4921344
525.66,38.92,1343,0.0063616782,0.20410156,0.9130077,-0.016756387,0.043924622,0.8495077341794968,2404,307712,3896.5298211,4923392
525.66,38.92,1500,0.005379209,0.18664551,0.8930073,-0.018139321,0.030952416,0.8113290518522263,2405,307840,3897.8948176,4925440
520.35,38.58,1315,0.0071089645,0.20373535,0.84789497,-0.018792184,0.041470133,0.8053112030029297,2406,307968,3899.4524530999997,4927488
523.73,38.83,1360,0.0048354343,0.15686035,0.71463096,-0.008304262,0.22248833,0.7341167330741882,2407,308096,3900.9584486999997,4929536
533.57,41.22,1222,0.008381892,0.1574707,0.71790427,-0.013667973,0.080269195,0.68975430727005,2408,308224,3902.6346503,4931584
540.84,43.59,1252,0.022236869,0.16296387,0.78037435,-0.0053314148,0.24357761,0.7594306766986847,2409,308352,3904.2695942,4933632
543.38,43.8,1393,0.004090104,0.14733887,0.84928155,-0.0070727505,0.19228038,0.7797040939331055,2410,308480,3905.7392424,4935680
541.12,42.5,1273,0.0057992903,0.17553711,0.8555562,-0.015342585,0.064696714,0.816043496131897,2411,308608,3907.3480532,4937728
532.71,38.73,1357,0.0047389837,0.15490723,0.8289324,-0.01446647,0.07212269,0.7725912630558014,2412,308736,3908.8567006999997,4939776
530.38,37.74,1362,0.006273537,0.17407227,0.8249851,-0.009130038,0.19521578,0.5763761699199677,2413,308864,3910.360605,4941824
535.02,39.07,1357,0.0058432883,0.1640625,0.7850267,-0.0077971704,0.21082023,0.797873243689537,2414,308992,3911.8696207,4943872
532.72,39.17,1316,0.0046389215,0.1274414,0.84873575,-0.007984692,0.2250204,0.8322419971227646,2415,309120,3913.4257548,4945920
530.35,38.46,1198,0.0083714565,0.111450195,0.8897157,-0.007381919,0.1594202,0.7898435741662979,2416,309248,3915.1347526,4947968
531.37,40.64,1388,0.0047103046,0.18737793,0.9673625,-0.01734243,0.036128193,0.8008904755115509,2417,309376,3916.6096872,4950016
525.83,39.08,1372,0.006073641,0.1895752,0.9130823,-0.014482079,0.047016136,0.8041892200708389,2418,309504,3918.1017813999997,4952064
520.66,38.29,1292,0.0052819066,0.15661621,0.8570197,-0.007040822,0.21941595,0.7238655090332031,2419,309632,3919.6862902999997,4954112
518.94,37.17,1274,0.004077229,0.12854004,0.79845786,-0.005509852,0.26143393,0.7169215083122253,2420,309760,3921.2941041999998,4956160
521.34,39.53,1488,0.0032266793,0.11730957,0.7841296,-0.0058844555,0.21546692,0.7080730497837067,2421,309888,3922.6703039,4958208
520.13,39.43,1373,0.005485946,0.122924805,0.7671234,-0.0063833552,0.36392578,0.7727465629577637,2422,310016,3924.161706,4960256
526.85,41.32,1282,0.0032364929,0.09350586,0.73193693,-0.006667624,0.27853045,0.7658610790967941,2423,310144,3925.7591021,4962304
529.8,43.03,1409,0.005401599,0.08886719,0.8224426,-0.0051450506,0.21041262,0.7781750410795212,2424,310272,3927.2127895999997,4964352
527.44,44.0,1455,0.0052326256,0.18640137,0.9041432,-0.016566502,0.04426227,0.7881632447242737,2425,310400,3928.6200728999997,4966400
524.72,41.95,1347,0.005571344,0.119628906,0.8783832,-0.0062413714,0.20088312,0.7923270016908646,2426,310528,3930.1406282999997,4968448
523.17,39.37,1287,0.0059605315,0.15661621,0.843723,-0.0068912013,0.25747362,0.7228851318359375,2427,310656,3931.7315777999997,4970496
530.06,40.14,1345,0.005562097,0.115112305,0.88990855,-0.0045037987,0.20999782,0.7328032851219177,2428,310784,3933.2545373,4972544
525.44,39.85,1429,0.014480449,0.1307373,0.8850565,-0.0022442427,0.15760188,0.44832319021224976,2429,310912,3934.6878641999997,4974592
530.51,43.29,1300,0.010650943,0.15124512,0.92107385,-0.015890416,0.07153986,0.7173648476600647,2430,311040,3936.2628231,4976640
533.66,44.65,1336,0.014380836,0.1427002,0.80267423,-0.0071659135,0.14620942,0.67339226603508,2431,311168,3937.7955887999997,4978688
531.06,44.55,1385,0.006681942,0.18041992,0.8756517,-0.011203502,0.050539754,0.8445210456848145,2432,311296,3939.2740482,4980736
527.42,43.21,1295,0.005596181,0.16149902,0.89269716,-0.015143839,0.050224874,0.7949192821979523,2433,311424,3940.8553460999997,4982784
521.59,41.08,1377,0.006367378,0.21020508,0.8804216,-0.017467706,0.056235697,0.7989179342985153,2434,311552,3942.3428259999996,4984832
515.8,39.18,1328,0.007141844,0.14819336,0.7772405,-0.0066983392,0.41584843,0.7374798357486725,2435,311680,3943.8848857999997,4986880
518.41,41.39,1395,0.013531607,0.10864258,0.7481384,-0.0018243983,0.3406939,0.8488717526197433,2436,311808,3945.3526104999996,4988928
527.15,46.01,1353,0.004351861,0.09814453,0.78015316,-0.008743613,0.0979854,0.8005289137363434,2437,311936,3946.8657832,4990976
526.84,46.22,1396,0.007649989,0.17419434,0.80819273,-0.011746395,0.056518782,0.7039697766304016,2438,312064,3948.332367,4993024
527.47,45.23,1281,0.006850967,0.1665039,0.84561795,-0.01385984,0.050900705,0.7031406164169312,2439,312192,3949.9304064,4995072
527.24,43.86,1364,0.010033192,0.17785645,0.890466,-0.0141285295,0.042147215,0.8235824853181839,2440,312320,3951.4323089,4997120
531.59,45.59,1361,0.0042005335,0.13195801,0.79891133,-0.00713087,0.18350363,0.7978741377592087,2441,312448,3952.9366652999997,4999168
533.67,45.19,1360,0.007781395,0.19165039,0.8970251,-0.017569749,0.0320892,0.8137852400541306,2442,312576,3954.4426578,5001216
532.03,42.76,1319,0.008357166,0.21801758,0.90864795,-0.015591356,0.043643765,0.7921292632818222,2443,312704,3955.9951997,5003264
534.71,42.72,1358,0.0075441836,0.20324707,0.877468,-0.015275715,0.04470031,0.7717584520578384,2444,312832,3957.5036235999996,5005312
537.36,43.0,1331,0.008531643,0.15063477,0.87738657,-0.013353063,0.053581703,0.7738965302705765,2445,312960,3959.0418879999997,5007360
539.45,41.47,1310,0.014959947,0.13793945,0.8307839,-0.0031031305,0.23600659,0.7489618062973022,2446,313088,3960.6051677,5009408
540.43,41.55,1388,0.006906046,0.18945312,0.8691835,-0.015708802,0.038335297,0.8421695530414581,2447,313216,3962.0806697999997,5011456
537.95,40.16,1238,0.0069272174,0.18359375,0.8183787,-0.01402556,0.063658796,0.7740518748760223,2448,313344,3963.734762,5013504
535.28,39.84,1351,0.004670458,0.14868164,0.8073555,-0.007270553,0.17062701,0.8243312239646912,2449,313472,3965.2503804,5015552
534.63,36.97,1353,0.009308733,0.1706543,0.84130794,-0.014530877,0.04932005,0.8202476352453232,2450,313600,3966.7639175,5017600
537.12,37.39,1331,0.007724694,0.16699219,0.8724412,-0.01352779,0.047112137,0.8534878492355347,2451,313728,3968.3026959,5019648
541.6,38.72,1339,0.0032806208,0.13989258,0.86772895,-0.005788924,0.15261412,0.8118595629930496,2452,313856,3969.8323578,5021696
538.9,37.29,1375,0.005607976,0.19482422,0.91329575,-0.018466173,0.031372257,0.8332776427268982,2453,313984,3971.3219479,5023744
537.17,33.74,1241,0.0068178037,0.17578125,0.8731455,-0.007219119,0.1863047,0.6818106174468994,2454,314112,3972.9714322,5025792
537.21,34.87,1471,0.009995204,0.16748047,0.89257705,-0.013468249,0.04178151,0.8663975298404694,2455,314240,3974.3632736,5027840
533.94,33.93,1320,0.0056600883,0.21972656,0.9224551,-0.01902723,0.041373752,0.7325283885002136,2456,314368,3975.9147119,5029888
532.95,33.64,1432,0.00831017,0.18481445,0.8094013,-0.0146078225,0.044329498,0.7907078266143799,2457,314496,3977.3451528,5031936
536.89,33.83,1390,0.010014204,0.17333984,0.7992392,-0.012797731,0.052336775,0.6917136311531067,2458,314624,3978.8179046,5033984
540.66,33.58,1371,0.0058966614,0.13562012,0.7551464,-0.004887071,0.44474706,0.5645659267902374,2459,314752,3980.3115961,5036032
546.88,34.9,1354,0.12848853,0.1394043,0.82259494,-0.009044432,0.12506434,0.6638516485691071,2460,314880,3981.8234940999996,5038080
552.17,37.13,1433,0.0068852506,0.17785645,0.8770076,-0.015217325,0.051337034,0.7017362415790558,2461,315008,3983.2523238999997,5040128
551.11,33.55,1340,0.0070397668,0.20703125,0.8905574,-0.018983971,0.035966955,0.8323498070240021,2462,315136,3984.7810379999996,5042176
548.18,30.41,1367,0.006488275,0.16906738,0.81974524,-0.017178765,0.042695493,0.7719700783491135,2463,315264,3986.2794476999998,5044224
548.45,30.28,1391,0.0091391625,0.20410156,0.7327401,-0.014519978,0.05029055,0.7155053317546844,2464,315392,3987.7514898,5046272
547.97,30.15,1427,0.008495306,0.1973877,0.7959708,-0.013939924,0.03914525,0.8148030787706375,2465,315520,3989.1863184999997,5048320
548.96,30.38,1332,0.006617623,0.13244629,0.7235314,-0.008384364,0.18486767,0.6297871470451355,2466,315648,3990.7242311,5050368
552.95,30.45,1324,0.0066923196,0.16845703,0.8208677,-0.012894584,0.042329695,0.9059240743517876,2467,315776,3992.2707735999998,5052416
547.91,30.18,1429,0.0071155876,0.18811035,0.8603457,-0.015807519,0.03590686,0.7721643149852753,2468,315904,3993.7040322999997,5054464
552.08,30.63,1426,0.0070770164,0.19787598,0.80782,-0.016156472,0.03510715,0.8103868216276169,2469,316032,3995.1398489999997,5056512
555.89,30.84,1323,0.009538029,0.17919922,0.7751805,-0.01540111,0.0463011,0.8044966608285904,2470,316160,3996.6874014,5058560
551.63,30.61,1372,0.0071902224,0.20739746,0.7971481,-0.016149279,0.040752456,0.812932014465332,2471,316288,3998.1801048999996,5060608
557.03,32.82,1392,0.006718743,0.15588379,0.7336905,-0.008843304,0.09400861,0.8364324420690536,2472,316416,3999.6516807999997,5062656
555.34,30.83,1453,0.006585533,0.18347168,0.8378652,-0.016553214,0.035492763,0.7478640973567963,2473,316544,4001.0613627999996,5064704
553.44,30.71,1370,0.009999387,0.20080566,0.77674884,-0.013332536,0.038895674,0.8253497630357742,2474,316672,4002.5565162,5066752
559.96,31.98,1305,0.0055111335,0.1348877,0.70591563,-0.00409089,0.28862354,0.7260599732398987,2475,316800,4004.1252990999997,5068800
560.46,30.65,1370,0.0053414498,0.123535156,0.76654524,-0.0043572076,0.33167353,0.7000204622745514,2476,316928,4005.6197181,5070848
565.85,34.12,1355,0.08045303,0.16906738,0.8245268,-0.011126405,0.04604149,0.7784245014190674,2477,317056,4007.1306227,5072896
562.06,33.65,1393,0.00672307,0.18847656,0.85496706,-0.018561907,0.04164244,0.7553299963474274,2478,317184,4008.600844,5074944
559.86,32.28,1329,0.0093004955,0.22619629,0.75585544,-0.01570622,0.043465998,0.7643779218196869,2479,317312,4010.1421394,5076992
562.59,32.89,1379,0.010427349,0.19213867,0.73800665,-0.012715585,0.050540786,0.7516722232103348,2480,317440,4011.6275713,5079040
573.86,36.22,1395,0.006350561,0.14782715,0.7224975,-0.0054937736,0.3875304,0.7652564346790314,2481,317568,4013.0950562999997,5081088
570.61,35.99,1285,0.0047337455,0.1505127,0.84557277,-0.013829362,0.03206319,0.8923747092485428,2482,317696,4014.6883798,5083136
572.04,35.97,1392,0.007365793,0.22338867,0.7988289,-0.016164366,0.025770403,0.8278699368238449,2483,317824,4016.1598289,5085184
572.69,35.98,1489,0.005102966,0.15661621,0.7264119,-0.006680083,0.34218943,0.7634536921977997,2484,317952,4017.5351864,5087232
574.01,38.38,1312,0.004325547,0.1204834,0.6719895,-0.007896598,0.22308543,0.7759266197681427,2485,318080,4019.09618,5089280
572.04,39.96,1349,0.019425109,0.18688965,0.81352675,-0.016920753,0.034036703,0.8509804159402847,2486,318208,4020.6152208,5091328
571.54,38.46,1364,0.0076582944,0.19799805,0.78429264,-0.016678685,0.03210794,0.802996352314949,2487,318336,4022.1165189999997,5093376
570.65,36.41,1221,0.008358287,0.1920166,0.807784,-0.0127012385,0.041361008,0.7657240182161331,2488,318464,4023.7941679,5095424
568.46,36.27,1417,0.008410418,0.21008301,0.7900696,-0.015680086,0.04636073,0.7347028255462646,2489,318592,4025.2396323999997,5097472
573.62,36.62,1301,0.007925933,0.20861816,0.7692815,-0.01277791,0.065704644,0.6836196780204773,2490,318720,4026.8142190999997,5099520
576.25,36.75,1464,0.0074852454,0.18273926,0.81460834,-0.01593229,0.029302118,0.83607979118824,2491,318848,4028.2128472,5101568
579.12,36.82,1365,0.0067745284,0.17272949,0.7551656,-0.006071474,0.19520253,0.7713708728551865,2492,318976,4029.7131553,5103616
576.28,37.49,1345,0.005260489,0.15917969,0.8080864,-0.008291397,0.18002261,0.8121193498373032,2493,319104,4031.2354898,5105664
575.53,38.49,1325,0.005260168,0.14978027,0.8252893,-0.006758307,0.22017394,0.7693392485380173,2494,319232,4032.7814458999997,5107712
575.06,38.79,1261,0.007431062,0.17712402,0.87929577,-0.016204925,0.051871825,0.7913016080856323,2495,319360,4034.4056099,5109760
574.68,38.66,1291,0.004743501,0.17114258,0.9671269,-0.014183126,0.054658107,0.7700394243001938,2496,319488,4035.9914074,5111808
564.62,38.05,1316,0.004909943,0.17822266,0.926742,-0.016209705,0.064165406,0.7854720056056976,2497,319616,4037.5479480999998,5113856
565.08,37.91,1384,0.00942882,0.16601562,0.8894662,-0.012278808,0.07795364,0.6894215941429138,2498,319744,4039.028042,5115904
561.07,36.13,1344,0.0052324664,0.17834473,0.86662155,-0.008392965,0.17602801,0.8156348615884781,2499,319872,4040.5516072,5117952
561.93,37.71,1356,0.0088419495,0.1920166,0.8641437,-0.016089628,0.056,0.7390610873699188,2500,320000,4042.0616812999997,5120000
557.54,37.3,1412,0.00682629,0.16821289,0.80731875,-0.007603647,0.1834379,0.764325425028801,2501,320128,4043.5118964,5122048
555.75,37.2,1339,0.005176708,0.14575195,0.8139119,-0.008525311,0.11824077,0.7666864395141602,2502,320256,4045.0416185,5124096
553.9,37.38,1316,0.038596846,0.15441895,0.85642993,-0.010566071,0.1027739,0.7842282950878143,2503,320384,4046.5977977,5126144
548.98,34.74,1270,0.0065893657,0.22021484,0.8398427,-0.017546728,0.058199365,0.8519082963466644,2504,320512,4048.2097214,5128192
552.23,35.99,1323,0.0036870264,0.122680664,0.7212404,-0.0057898294,0.35106078,0.7904459238052368,2505,320640,4049.7570345999998,5130240
553.49,37.6,1449,0.017509097,0.1496582,0.89345205,-0.01303975,0.057406206,0.7381858229637146,2506,320768,4051.170193,5132288
545.7,35.7,1307,0.0065738894,0.20410156,0.89432865,-0.019078802,0.050666492,0.788597822189331,2507,320896,4052.7368655,5134336
545.53,34.33,1329,0.0059886766,0.15722656,0.81118274,-0.006308875,0.21254994,0.6348746716976166,2508,321024,4054.2774600999996,5136384
548.17,35.57,1234,0.0052961335,0.17773438,0.82771224,-0.013013313,0.07928314,0.8780066967010498,2509,321152,4055.9372998999997,5138432
546.48,33.97,1385,0.005138683,0.15332031,0.9071602,-0.009585969,0.09961504,0.8347758948802948,2510,321280,4057.4155349999996,5140480
543.42,33.18,1392,0.0086498335,0.1928711,0.94188994,-0.01347029,0.06287175,0.7886812388896942,2511,321408,4058.8862706,5142528
537.11,32.89,1208,0.006589276,0.17529297,0.8928198,-0.008356275,0.17171392,0.7985003739595413,2512,321536,4060.5814513,5144576
533.62,32.58,1382,0.005890015,0.19567871,0.9091052,-0.019518534,0.032500103,0.8434739857912064,2513,321664,4062.0627959999997,5146624
535.25,32.91,1369,0.007800457,0.20593262,0.8313139,-0.016106958,0.03952637,0.7767011076211929,2514,321792,4063.5582710999997,5148672
536.29,33.34,1267,0.0100994,0.21374512,0.8716792,-0.016606126,0.044294447,0.8327760696411133,2515,321920,4065.1746364,5150720
529.03,32.95,1377,0.005428578,0.16467285,0.7879649,-0.008070759,0.13419248,0.8282489627599716,2516,322048,4066.6613935,5152768
521.58,32.34,1303,0.0068747005,0.19189453,0.81247056,-0.016267993,0.037402265,0.866273820400238,2517,322176,4068.2333888,5154816
524.48,32.57,1442,0.0069335317,0.17578125,0.7558142,-0.005806854,0.17011198,0.7458309829235077,2518,322304,4069.6531338,5156864
521.83,32.19,1367,0.006041186,0.14978027,0.779737,-0.007973466,0.17662285,0.7280157804489136,2519,322432,4071.1512497999997,5158912
522.88,33.35,1421,0.0047398033,0.16467285,0.7857251,-0.01433089,0.048130747,0.8593791127204895,2520,322560,4072.5927404,5160960
526.98,32.54,1246,0.0061449837,0.18859863,0.81533736,-0.0138540985,0.08152643,0.7343021333217621,2521,322688,4074.2357027,5163008
530.96,32.72,1425,0.0056967842,0.16271973,0.8329444,-0.006025889,0.30284613,0.7387602627277374,2522,322816,4075.6731621,5165056
534.67,36.43,1288,0.0165558,0.16882324,0.8610833,-0.007823982,0.16919133,0.6763850450515747,2523,322944,4077.2631834999997,5167104
530.93,36.32,1371,0.005449977,0.18017578,0.9466113,-0.01851377,0.04104443,0.7871281206607819,2524,323072,4078.7563533,5169152
527.32,34.58,1395,0.007211007,0.2052002,0.86534685,-0.018291589,0.041977488,0.7905140519142151,2525,323200,4080.2246966,5171200
527.07,34.75,1398,0.0065902257,0.19897461,0.9097253,-0.01607009,0.06464493,0.6255230605602264,2526,323328,4081.6899074999997,5173248
523.86,33.29,1230,0.005470016,0.14648438,0.8324082,-0.0074248957,0.31331986,0.7177070677280426,2527,323456,4083.3550585,5175296
528.3,34.71,1307,0.0102693215,0.15979004,0.83457655,-0.01114282,0.09932833,0.7157323658466339,2528,323584,4084.9224133,5177344
535.17,36.45,1282,0.020333385,0.15002441,0.9007921,-0.0105699,0.16675389,0.463310182094574,2529,323712,4086.5200055,5179392
536.24,37.84,1390,0.0077730888,0.19812012,0.8585552,-0.010863014,0.1590297,0.8398713022470474,2530,323840,4087.993161,5181440
532.2,34.61,1330,0.005325603,0.15319824,0.79172915,-0.010463508,0.1393285,0.7665255516767502,2531,323968,4089.5324110999995,5183488
534.26,36.35,1406,0.005878982,0.13024902,0.7750723,-0.007310293,0.21709605,0.8243739604949951,2532,324096,4090.9887384,5185536
536.54,38.36,1282,0.01262126,0.18481445,0.8383263,-0.013717046,0.072395615,0.86408331990242,2533,324224,4092.5865238,5187584
536.39,37.88,1406,0.010610623,0.21826172,0.9197973,-0.01950065,0.037446015,0.7893971800804138,2534,324352,4094.0429399,5189632
538.07,37.7,1353,0.006084775,0.19909668,0.86410546,-0.01676342,0.054329358,0.7947151213884354,2535,324480,4095.5570181,5191680
535.81,35.48,1304,0.008280305,0.15808105,0.87166953,-0.0071143075,0.21901578,0.7583140134811401,2536,324608,4097.1279173,5193728
540.14,37.4,1351,0.0051234183,0.16320801,0.86821157,-0.011737702,0.121411204,0.7603591233491898,2537,324736,4098.6441888,5195776
546.88,39.22,1408,0.005375744,0.1862793,0.91723627,-0.017029407,0.06990143,0.8586511313915253,2538,324864,4100.0991335,5197824
542.02,37.69,1286,0.00537422,0.18566895,0.96579325,-0.016962796,0.070441194,0.7554738521575928,2539,324992,4101.691488500001,5199872
537.25,36.92,1221,0.0070936885,0.19067383,0.96935654,-0.014771994,0.05696628,0.6599129438400269,2540,325120,4103.3681308000005,5201920
536.94,37.09,1363,0.019427994,0.17871094,0.9902466,-0.016687222,0.04305798,0.7632513046264648,2541,325248,4104.870296,5203968
530.43,35.66,1346,0.007990295,0.22021484,0.9473741,-0.019597357,0.041305088,0.7026922404766083,2542,325376,4106.3915729,5206016
527.7,35.4,1306,0.0064390176,0.23352051,0.99415237,-0.018634405,0.042800564,0.7531330287456512,2543,325504,4107.9600042,5208064
523.55,32.47,1332,0.006301078,0.19433594,0.95550424,-0.017739058,0.034609266,0.7745082676410675,2544,325632,4109.4969959,5210112
527.0,32.5,1391,0.004255365,0.14294434,0.91042686,-0.008125675,0.13343121,0.829659715294838,2545,325760,4110.968755700001,5212160
522.52,33.19,1367,0.0045938594,0.17175293,0.93239754,-0.016594112,0.039491344,0.8766265660524368,2546,325888,4112.4666698,5214208
524.17,33.05,1273,0.0057409666,0.18884277,0.9755729,-0.018385312,0.04792136,0.7641801983118057,2547,326016,4114.075444800001,5216256
521.05,29.0,1409,0.006647231,0.18725586,0.89022624,-0.017406706,0.028011497,0.8374193012714386,2548,326144,4115.5293398,5218304
521.88,29.05,1392,0.0068701273,0.19458008,0.83824086,-0.015799083,0.027864033,0.8306552171707153,2549,326272,4117.000803700001,5220352
524.13,28.99,1394,0.004600047,0.1451416,0.76328105,-0.0072994716,0.1621811,0.8438530415296555,2550,326400,4118.470151,5222400
526.38,31.67,1391,0.005844509,0.16296387,0.7462331,-0.009690988,0.07206651,0.9104741886258125,2551,326528,4119.9423335,5224448
526.49,30.78,1376,0.011791269,0.13391113,0.8243456,-0.0074853078,0.18465178,0.7894173860549927,2552,326656,4121.4305726,5226496
526.57,30.68,1298,0.006432848,0.18395996,0.85894716,-0.016155075,0.053755824,0.7995546162128448,2553,326784,4123.008078,5228544
522.18,29.07,1426,0.0075787306,0.16357422,0.7682866,-0.008014066,0.13568261,0.8285264223814011,2554,326912,4124.4440605,5230592
520.94,30.42,1308,0.00946546,0.13989258,0.76168275,-0.005523977,0.13474904,0.9156761169433594,2555,327040,4126.0098739000005,5232640
523.36,30.66,1362,0.007671371,0.19482422,0.8400883,-0.018919952,0.038316116,0.8102208971977234,2556,327168,4127.5132691,5234688
521.59,28.4,1364,0.007948272,0.1850586,0.84438926,-0.015446545,0.043767154,0.8040935397148132,2557,327296,4129.014475,5236736
522.21,27.83,1330,0.018648041,0.1574707,0.8230193,-0.013240958,0.06959533,0.7421922087669373,2558,327424,4130.553632200001,5238784
519.76,27.74,1416,0.008920021,0.18017578,0.83707494,-0.010862299,0.05615055,0.7901640981435776,2559,327552,4131.999508700001,5240832
520.15,27.68,1397,0.006608187,0.20153809,0.8181569,-0.018460441,0.02362237,0.8827919289469719,2560,327680,4133.465378100001,5242880
523.76,29.08,1443,0.006077178,0.19458008,0.7821641,-0.008341614,0.16285591,0.8352983742952347,2561,327808,4134.8843495,5244928
526.54,27.56,1307,0.0047284206,0.14025879,0.78932154,-0.0070270794,0.19997315,0.8105475157499313,2562,327936,4136.4516272,5246976
524.57,27.48,1360,0.004908356,0.13793945,0.82633835,-0.0076145865,0.21817265,0.7569500952959061,2563,328064,4137.9570309,5249024
529.63,29.39,1390,0.0057446673,0.17224121,0.86060745,-0.015786482,0.052792605,0.7735105454921722,2564,328192,4139.4300873,5251072
533.44,29.52,1424,0.0067855157,0.21203613,0.9163729,-0.013608671,0.068241246,0.760607048869133,2565,328320,4140.8682168000005,5253120
533.46,29.52,1243,0.0077166106,0.20910645,0.90990126,-0.018288946,0.046985973,0.8453892916440964,2566,328448,4142.515158900001,5255168
534.57,29.47,1291,0.004747844,0.14355469,0.8124054,-0.0047709723,0.35930043,0.809007465839386,2567,328576,4144.1008228,5257216
542.66,33.34,1315,0.005015952,0.16894531,0.8772249,-0.010420135,0.08651518,0.7659918665885925,2568,328704,4145.6576665,5259264
541.68,33.4,1430,0.0047530485,0.14172363,0.86970556,-0.012460595,0.09431953,0.8256103992462158,2569,328832,4147.089947500001,5261312
538.24,34.14,1347,0.006561456,0.13342285,0.92557657,-0.011481836,0.14620617,0.37570083141326904,2570,328960,4148.6105044000005,5263360
541.84,34.3,1301,0.00782412,0.18554688,0.8960891,-0.015422958,0.0623127,0.6356703639030457,2571,329088,4150.1843037,5265408
543.28,33.16,1402,0.0086960215,0.19384766,0.88812804,-0.016488537,0.037228364,0.7934724241495132,2572,329216,4151.6453923,5267456
541.98,33.17,1373,0.0057507385,0.20349121,0.8743538,-0.016061166,0.043397747,0.7573990076780319,2573,329344,4153.1368289,5269504
544.55,33.38,1301,0.006460163,0.23535156,0.90066004,-0.017714432,0.041452255,0.7357354760169983,2574,329472,4154.7110812,5271552
546.04,33.43,1324,0.006689932,0.1973877,0.88005525,-0.017004635,0.02741984,0.8538045287132263,2575,329600,4156.2579253,5273600
547.4,33.62,1381,0.0067071365,0.18249512,0.80666596,-0.015780522,0.057452053,0.7055374383926392,2576,329728,4157.7404114,5275648
547.35,31.46,1296,0.008823022,0.18444824,0.77798116,-0.014766644,0.06152638,0.731980711221695,2577,329856,4159.3202957,5277696
544.05,30.77,1328,0.006569615,0.20861816,0.8313089,-0.017233344,0.0354817,0.7930082976818085,2578,329984,4160.8618179000005,5279744
544.51,30.77,1417,0.006311229,0.18444824,0.83075285,-0.01650306,0.045121334,0.7238935828208923,2579,330112,4162.3073346,5281792
544.9,28.37,1255,0.009111359,0.22167969,0.844713,-0.017715216,0.056315016,0.6671263575553894,2580,330240,4163.9386212,5283840
543.39,26.94,1471,0.007305993,0.17468262,0.8188462,-0.016641969,0.027611217,0.8105331510305405,2581,330368,4165.331141000001,5285888
543.59,27.16,1334,0.007157968,0.20092773,0.83920425,-0.01493285,0.030320358,0.8174040466547012,2582,330496,4166.8664393,5287936
543.03,27.32,1406,0.0076875477,0.22753906,0.82379204,-0.018047187,0.02755274,0.8184336423873901,2583,330624,4168.3229948,5289984
540.52,26.91,1393,0.009012177,0.20800781,0.8390726,-0.017507061,0.028287211,0.8108613342046738,2584,330752,4169.7933327,5292032
545.18,26.08,1233,0.006879035,0.18884277,0.8201824,-0.018219814,0.027115362,0.8688238859176636,2585,330880,4171.4547227,5294080
542.53,24.78,1327,0.0076691965,0.20300293,0.8029351,-0.016443934,0.029210746,0.8334297090768814,2586,331008,4172.9976647,5296128
541.16,24.64,1356,0.005929186,0.1817627,0.7735548,-0.008969374,0.18329269,0.7879106104373932,2587,331136,4174.507437900001,5298176
542.33,26.2,1398,0.008080393,0.17871094,0.71306574,-0.014667081,0.042799704,0.8853537142276764,2588,331264,4175.9720973,5300224
