timestep,ent,vf_loss,gradnorm,re,approxkl,clipfrac,ev,mean_rew
366592.0,0.9774999022483826,0.036102551966905594,0.24880506098270416,0.579953670501709,0.002581480424851179,0.123046875,-0.017575740814208984,4.571428571428571
366592.0,0.9331191778182983,0.034128546714782715,0.48544779419898987,0.5949050188064575,0.0031608042772859335,0.166015625,-0.017575740814208984,4.571428571428571
366592.0,0.9563997983932495,0.03484665974974632,0.26352548599243164,0.571108341217041,0.0029064363334327936,0.130859375,-0.017575740814208984,4.571428571428571
366592.0,0.9564626216888428,0.03725007176399231,0.44424694776535034,0.5951272249221802,0.002674385206773877,0.13671875,-0.017575740814208984,4.571428571428571
366592.0,0.9526292085647583,0.03473504260182381,0.5704442262649536,0.5887334942817688,0.0031835800036787987,0.16796875,-0.017575740814208984,4.571428571428571
366592.0,0.9915519952774048,0.03506888449192047,0.21088741719722748,0.5498298406600952,0.0026299417950212955,0.134765625,-0.017575740814208984,4.571428571428571
366592.0,0.9525808095932007,0.03441695123910904,0.5072448253631592,0.5791048407554626,0.002735515357926488,0.150390625,-0.017575740814208984,4.571428571428571
368640.0,0.9194449186325073,0.038512296974658966,0.5618058443069458,0.6236059665679932,6.887988096559994e-11,0.0,0.004642307758331299,5.6
368640.0,0.9410749673843384,0.03335702791810036,0.46496453881263733,0.6185548305511475,0.0005630841478705406,0.013671875,0.004642307758331299,5.6
368640.0,0.9657156467437744,0.038621604442596436,0.5461301207542419,0.6532949209213257,0.0009739689994603395,0.037109375,0.004642307758331299,5.6
368640.0,0.9333482980728149,0.03318711370229721,0.3615025579929352,0.6471940279006958,0.0007375014829449356,0.0234375,0.004642307758331299,5.6
368640.0,0.9433242678642273,0.03845570236444473,0.7907454371452332,0.6457828283309937,0.002383169485256076,0.140625,0.004642307758331299,5.6
368640.0,0.9290124177932739,0.03518947586417198,0.6287181973457336,0.6322001218795776,0.0048158662393689156,0.2265625,0.004642307758331299,5.6
368640.0,0.9175246357917786,0.03623838722705841,0.5214046835899353,0.6462670564651489,0.0035499506630003452,0.173828125,0.004642307758331299,5.6
368640.0,0.9334712028503418,0.034528397023677826,0.3749331533908844,0.6183997392654419,0.0021910639479756355,0.099609375,0.004642307758331299,5.6
368640.0,0.949519157409668,0.035460732877254486,0.7834187150001526,0.6391280293464661,0.002385105239227414,0.111328125,0.004642307758331299,5.6
368640.0,0.9432498216629028,0.037718307226896286,0.44536224007606506,0.6343725919723511,0.002120819641277194,0.08984375,0.004642307758331299,5.6
368640.0,0.8899649381637573,0.03764732927083969,0.5308670401573181,0.6441142559051514,0.0024118919391185045,0.115234375,0.004642307758331299,5.6
368640.0,0.9039775729179382,0.0343572273850441,0.5412463545799255,0.6250348091125488,0.0030658869072794914,0.12109375,0.004642307758331299,5.6
368640.0,0.9129127264022827,0.031785160303115845,0.29427504539489746,0.6181075572967529,0.002285260707139969,0.10546875,0.004642307758331299,5.6
368640.0,0.9371926784515381,0.03717518597841263,0.42163896560668945,0.6325189471244812,0.0036637946031987667,0.1484375,0.004642307758331299,5.6
368640.0,0.9260531663894653,0.03693448752164841,0.3349209427833557,0.6412181258201599,0.0035038189962506294,0.169921875,0.004642307758331299,5.6
368640.0,0.9408902525901794,0.036954980343580246,0.6516852378845215,0.6508051156997681,0.003319514449685812,0.22265625,0.004642307758331299,5.6
370688.0,0.9773851633071899,0.03659306466579437,0.37378981709480286,0.6434621810913086,1.203748628553214e-10,0.0,0.012877047061920166,4.4
370688.0,0.9696931838989258,0.03375118225812912,0.457378625869751,0.6211826801300049,0.00025316557730548084,0.001953125,0.012877047061920166,4.4
370688.0,0.9377467036247253,0.03625098615884781,0.4248162806034088,0.6334536075592041,0.0008958663675002754,0.029296875,0.012877047061920166,4.4
370688.0,0.9320049285888672,0.036655426025390625,0.6684272885322571,0.6547659635543823,0.0028180996887385845,0.197265625,0.012877047061920166,4.4
370688.0,0.9361602067947388,0.034073974937200546,0.6791562438011169,0.626074492931366,0.0035814279690384865,0.234375,0.012877047061920166,4.4
370688.0,0.952361524105072,0.03695293515920639,0.3411561846733093,0.6226931810379028,0.003160829422995448,0.1953125,0.012877047061920166,4.4
370688.0,0.9517797231674194,0.03613874316215515,0.2757851481437683,0.651099443435669,0.002409141743555665,0.14453125,0.012877047061920166,4.4
370688.0,0.9263672232627869,0.0361851342022419,0.6430181860923767,0.6529972553253174,0.002132932422682643,0.109375,0.012877047061920166,4.4
370688.0,0.95184725522995,0.035492800176143646,0.31396201252937317,0.6401653289794922,0.0014511133776977658,0.0703125,0.012877047061920166,4.4
370688.0,0.9660689830780029,0.0378442108631134,0.433078408241272,0.6458091139793396,0.0024548424407839775,0.125,0.012877047061920166,4.4
370688.0,0.9832025170326233,0.03471849486231804,0.6622244715690613,0.6195682883262634,0.0033225456718355417,0.1875,0.012877047061920166,4.4
370688.0,0.9613082408905029,0.03516016900539398,0.5827223658561707,0.6473217010498047,0.002720289397984743,0.1640625,0.012877047061920166,4.4
370688.0,0.9566413164138794,0.03530864417552948,0.5043072700500488,0.6649196743965149,0.0023065509740263224,0.12890625,0.012877047061920166,4.4
370688.0,0.9340395927429199,0.0370158776640892,0.3551982045173645,0.6471887230873108,0.003584646387025714,0.18359375,0.012877047061920166,4.4
370688.0,0.9483938217163086,0.035378597676754,0.8926842212677002,0.6202753782272339,0.004196530673652887,0.201171875,0.012877047061920166,4.4
370688.0,0.9866541624069214,0.035750508308410645,0.33548322319984436,0.6204806566238403,0.0025699937250465155,0.126953125,0.012877047061920166,4.4
372736.0,0.864303469657898,0.03871031105518341,0.3040439188480377,0.672744870185852,1.25834717645823e-10,0.0,0.009291410446166992,7.0
372736.0,0.9253647327423096,0.03917436674237251,0.4951173961162567,0.6174211502075195,8.630193769931793e-05,0.0,0.009291410446166992,7.0
372736.0,0.8846244812011719,0.03921690955758095,0.40539899468421936,0.6453374624252319,0.00024833049974404275,0.001953125,0.009291410446166992,7.0
372736.0,0.8958075046539307,0.03906803950667381,0.41330811381340027,0.6623506546020508,0.000852728437166661,0.03125,0.009291410446166992,7.0
372736.0,0.9004793167114258,0.03632349520921707,0.28061991930007935,0.6189531087875366,0.001298499177210033,0.064453125,0.009291410446166992,7.0
372736.0,0.882486879825592,0.0375329852104187,0.3989548087120056,0.6407764554023743,0.0023090336471796036,0.119140625,0.009291410446166992,7.0
372736.0,0.8500117063522339,0.04058798402547836,0.855256199836731,0.6711081266403198,0.003968419507145882,0.208984375,0.009291410446166992,7.0
372736.0,0.8754302263259888,0.04127686843276024,0.3187601566314697,0.6670165061950684,0.00391723308712244,0.19921875,0.009291410446166992,7.0
372736.0,0.8408038020133972,0.039339371025562286,0.3772237002849579,0.687333345413208,0.0033640554174780846,0.177734375,0.009291410446166992,7.0
372736.0,0.8882852792739868,0.039612505584955215,0.41222113370895386,0.646058201789856,0.003025875659659505,0.177734375,0.009291410446166992,7.0
372736.0,0.9122647047042847,0.037432845681905746,0.4639853537082672,0.6402060985565186,0.0037925993092358112,0.208984375,0.009291410446166992,7.0
372736.0,0.8863520622253418,0.04015572369098663,0.4025019705295563,0.6242564916610718,0.0022363117896020412,0.126953125,0.009291410446166992,7.0
372736.0,0.8688565492630005,0.0394725427031517,0.45196956396102905,0.660274863243103,0.002333846176043153,0.130859375,0.009291410446166992,7.0
372736.0,0.9147557616233826,0.03592732921242714,0.4152609407901764,0.6431117653846741,0.002394705079495907,0.125,0.009291410446166992,7.0
372736.0,0.8985810875892639,0.0392812043428421,0.47374579310417175,0.6582003831863403,0.0018068943172693253,0.09765625,0.009291410446166992,7.0
372736.0,0.8930023312568665,0.041657425463199615,0.3451139032840729,0.6362671852111816,0.002060313243418932,0.1171875,0.009291410446166992,7.0
374784.0,0.9499849081039429,0.03637436032295227,0.4158768057823181,0.6315537095069885,5.6476441578912073e-11,0.0,0.024829447269439697,5.0
374784.0,0.960300862789154,0.04103802517056465,0.22500361502170563,0.6417275667190552,0.00030134894768707454,0.0,0.024829447269439697,5.0
374784.0,0.9605240225791931,0.03695034608244896,0.6268806457519531,0.6345161199569702,0.0010790555970743299,0.0390625,0.024829447269439697,5.0
374784.0,0.9601895809173584,0.03881341964006424,0.7653527855873108,0.6433863639831543,0.0018811572808772326,0.125,0.024829447269439697,5.0
374784.0,0.977983295917511,0.03864187002182007,0.4934442937374115,0.6421726942062378,0.0013544615358114243,0.06640625,0.024829447269439697,5.0
374784.0,0.9834732413291931,0.0386870838701725,0.4590599238872528,0.6364854574203491,0.0008992100483737886,0.041015625,0.024829447269439697,5.0
374784.0,0.9463039636611938,0.036974307149648666,0.6626635789871216,0.6272647380828857,0.002047334797680378,0.09765625,0.024829447269439697,5.0
374784.0,0.9619700908660889,0.038886282593011856,0.4838273823261261,0.6452609300613403,0.0019930012058466673,0.111328125,0.024829447269439697,5.0
374784.0,0.9778081774711609,0.03856895864009857,0.31529590487480164,0.6324366927146912,0.0010070635471493006,0.03125,0.024829447269439697,5.0
374784.0,0.9423162341117859,0.0404684841632843,0.41186025738716125,0.6386032700538635,0.0014160709688439965,0.087890625,0.024829447269439697,5.0
374784.0,0.9593669772148132,0.037579942494630814,0.39867740869522095,0.631231427192688,0.002150885062292218,0.107421875,0.024829447269439697,5.0
374784.0,0.9350540637969971,0.03649991750717163,0.5014107823371887,0.6489124298095703,0.0014649044023826718,0.072265625,0.024829447269439697,5.0
374784.0,0.9554207921028137,0.03941061347723007,0.36378663778305054,0.6611199378967285,0.001827924163080752,0.095703125,0.024829447269439697,5.0
374784.0,0.9728260636329651,0.03937772661447525,0.663407564163208,0.6289857625961304,0.002485264092683792,0.15625,0.024829447269439697,5.0
374784.0,0.9676388502120972,0.03869185596704483,0.5161479115486145,0.6489050388336182,0.0023736609145998955,0.12890625,0.024829447269439697,5.0
374784.0,0.9497848153114319,0.03610292077064514,0.6070020794868469,0.6121731400489807,0.0028639892116189003,0.1484375,0.024829447269439697,5.0
376832.0,0.9052028059959412,0.0382453128695488,0.640288770198822,0.5962468385696411,4.988113810888706e-10,0.0,0.010692059993743896,6.142857142857143
376832.0,0.8841484189033508,0.038250114768743515,0.36427825689315796,0.6036721467971802,0.001103279530070722,0.0625,0.010692059993743896,6.142857142857143
376832.0,0.9183880090713501,0.0329047366976738,0.5586391687393188,0.5760890245437622,0.002254386432468891,0.158203125,0.010692059993743896,6.142857142857143
376832.0,0.9171826243400574,0.0387265719473362,0.33420780301094055,0.5871412754058838,0.001988372765481472,0.130859375,0.010692059993743896,6.142857142857143
376832.0,0.9146170616149902,0.03871608152985573,0.3256518244743347,0.5828936100006104,0.0011854826007038355,0.04296875,0.010692059993743896,6.142857142857143
376832.0,0.910727858543396,0.033788006752729416,0.442444771528244,0.5799573659896851,0.0012949833180755377,0.06640625,0.010692059993743896,6.142857142857143
376832.0,0.9159390926361084,0.03900302201509476,0.4052741825580597,0.5990262031555176,0.0017832925077527761,0.099609375,0.010692059993743896,6.142857142857143
376832.0,0.8969711065292358,0.03571624308824539,0.2869899272918701,0.6012721061706543,0.001411484437994659,0.072265625,0.010692059993743896,6.142857142857143
376832.0,0.9078758955001831,0.03582814708352089,0.32180964946746826,0.5838484764099121,0.0026495852507650852,0.134765625,0.010692059993743896,6.142857142857143
376832.0,0.8801246285438538,0.03752148896455765,0.5119436979293823,0.5944226980209351,0.003137503284960985,0.16796875,0.010692059993743896,6.142857142857143
376832.0,0.9007015824317932,0.035332925617694855,0.22066906094551086,0.5984498262405396,0.0032940981909632683,0.162109375,0.010692059993743896,6.142857142857143
376832.0,0.911152720451355,0.03849043697118759,0.34594008326530457,0.5864284038543701,0.0022856970317661762,0.1484375,0.010692059993743896,6.142857142857143
376832.0,0.911237895488739,0.036768846213817596,0.5755674242973328,0.6058614253997803,0.002491050399839878,0.130859375,0.010692059993743896,6.142857142857143
376832.0,0.9042283296585083,0.039007026702165604,0.29826050996780396,0.60764479637146,0.0026750110555440187,0.150390625,0.010692059993743896,6.142857142857143
376832.0,0.9099482297897339,0.0363222137093544,0.27691134810447693,0.584015965461731,0.0018770755268633366,0.099609375,0.010692059993743896,6.142857142857143
376832.0,0.9132201075553894,0.035001564770936966,0.30373597145080566,0.5656269788742065,0.0027974119875580072,0.142578125,0.010692059993743896,6.142857142857143
378880.0,0.9121191501617432,0.036844249814748764,0.27702412009239197,0.579894483089447,2.0313088017198666e-11,0.0,0.010963678359985352,5.166666666666667
378880.0,0.8543650507926941,0.035521332174539566,0.3105701506137848,0.5722612142562866,0.00023465871345251799,0.001953125,0.010963678359985352,5.166666666666667
378880.0,0.8556874990463257,0.03782517835497856,0.6263774037361145,0.6088464856147766,0.0004893026780337095,0.013671875,0.010963678359985352,5.166666666666667
378880.0,0.8825982213020325,0.034408435225486755,0.40549299120903015,0.5665377378463745,0.00109905528370291,0.041015625,0.010963678359985352,5.166666666666667
378880.0,0.9132893085479736,0.03434893116354942,0.5951646566390991,0.5597949028015137,0.002258242340758443,0.140625,0.010963678359985352,5.166666666666667
378880.0,0.8743884563446045,0.037716884166002274,0.34554746747016907,0.5853202939033508,0.002739925403147936,0.166015625,0.010963678359985352,5.166666666666667
378880.0,0.867956280708313,0.03697430342435837,0.3372904360294342,0.5873555541038513,0.0029256665147840977,0.17578125,0.010963678359985352,5.166666666666667
378880.0,0.8762131333351135,0.035422518849372864,0.6156799793243408,0.595069169998169,0.0023953616619110107,0.13671875,0.010963678359985352,5.166666666666667
378880.0,0.8650741577148438,0.034461528062820435,0.35030707716941833,0.5779131650924683,0.0009765817085281014,0.048828125,0.010963678359985352,5.166666666666667
378880.0,0.854629397392273,0.03790093958377838,0.6208030581474304,0.5981051921844482,0.0019974412862211466,0.10546875,0.010963678359985352,5.166666666666667
378880.0,0.874049186706543,0.03409615904092789,0.6561915278434753,0.5623436570167542,0.0018873506924137473,0.095703125,0.010963678359985352,5.166666666666667
378880.0,0.8923845291137695,0.038026921451091766,0.23386640846729279,0.5891780257225037,0.0013651817571371794,0.0703125,0.010963678359985352,5.166666666666667
378880.0,0.8689106106758118,0.035620369017124176,0.39103803038597107,0.58556067943573,0.002436354523524642,0.140625,0.010963678359985352,5.166666666666667
378880.0,0.9169414639472961,0.0338582918047905,0.5441584587097168,0.56723552942276,0.0029184515587985516,0.1640625,0.010963678359985352,5.166666666666667
378880.0,0.870301365852356,0.036965444684028625,0.33644750714302063,0.582228422164917,0.002022495260462165,0.11328125,0.010963678359985352,5.166666666666667
378880.0,0.8667272329330444,0.03796546906232834,0.34256711602211,0.5925152897834778,0.002484272699803114,0.16015625,0.010963678359985352,5.166666666666667
380928.0,0.8977150321006775,0.03818894922733307,0.32237160205841064,0.5970869064331055,5.829007415636411e-11,0.0,0.001922905445098877,4.571428571428571
380928.0,0.901117742061615,0.03686797618865967,0.24241241812705994,0.5798835754394531,0.0002759172930382192,0.0,0.001922905445098877,4.571428571428571
380928.0,0.8656753301620483,0.03432895243167877,0.38152986764907837,0.5880261063575745,0.0008111200295388699,0.017578125,0.001922905445098877,4.571428571428571
380928.0,0.871558427810669,0.04029388725757599,0.4041784405708313,0.618193507194519,0.0014327617827802896,0.0703125,0.001922905445098877,4.571428571428571
380928.0,0.9235060214996338,0.03840235620737076,0.5438309907913208,0.6019259691238403,0.001165890134871006,0.05078125,0.001922905445098877,4.571428571428571
380928.0,0.8829846978187561,0.03528432548046112,0.37283414602279663,0.5933400392532349,0.0009327370207756758,0.037109375,0.001922905445098877,4.571428571428571
380928.0,0.9074681997299194,0.03564675152301788,0.4544307589530945,0.5762029886245728,0.0014573815278708935,0.072265625,0.001922905445098877,4.571428571428571
380928.0,0.9045608043670654,0.04048937186598778,0.3400745093822479,0.6117211580276489,0.0017830654978752136,0.091796875,0.001922905445098877,4.571428571428571
380928.0,0.8968632221221924,0.03432542458176613,0.4427511394023895,0.5945491194725037,0.001955848652869463,0.107421875,0.001922905445098877,4.571428571428571
380928.0,0.9282371997833252,0.03590358793735504,0.3190723955631256,0.5923240184783936,0.002357151359319687,0.111328125,0.001922905445098877,4.571428571428571
380928.0,0.9055759906768799,0.04041334241628647,0.5541486740112305,0.6133750677108765,0.0025002378970384598,0.134765625,0.001922905445098877,4.571428571428571
380928.0,0.9067968130111694,0.03897304832935333,0.24356791377067566,0.5829418897628784,0.0016012871637940407,0.091796875,0.001922905445098877,4.571428571428571
380928.0,0.927142322063446,0.03769361227750778,0.37908935546875,0.5791343450546265,0.0024194761645048857,0.11328125,0.001922905445098877,4.571428571428571
380928.0,0.866483211517334,0.037477992475032806,0.3617890179157257,0.5920504331588745,0.0019103875383734703,0.10546875,0.001922905445098877,4.571428571428571
380928.0,0.879108190536499,0.037180278450250626,0.44585856795310974,0.604327917098999,0.0025519116315990686,0.130859375,0.001922905445098877,4.571428571428571
380928.0,0.8849802613258362,0.037302277982234955,0.30660247802734375,0.6076773405075073,0.002625818829983473,0.142578125,0.001922905445098877,4.571428571428571
382976.0,0.8694345951080322,0.03707493096590042,0.3075326979160309,0.6148819923400879,4.5379429380876246e-11,0.0,0.009569823741912842,4.5
382976.0,0.8696934580802917,0.036946818232536316,0.38112181425094604,0.6082363724708557,0.0003399103879928589,0.0,0.009569823741912842,4.5
382976.0,0.9152435064315796,0.03606546297669411,0.3330061733722687,0.5871776938438416,0.000649698544293642,0.021484375,0.009569823741912842,4.5
382976.0,0.9001892805099487,0.037966687232255936,0.46427902579307556,0.6307640671730042,0.0011200662702322006,0.052734375,0.009569823741912842,4.5
382976.0,0.8893753886222839,0.03379470854997635,0.4627860486507416,0.6082705855369568,0.001050683669745922,0.033203125,0.009569823741912842,4.5
382976.0,0.880580723285675,0.038817550987005234,0.5585817098617554,0.6108329892158508,0.0006687081186100841,0.029296875,0.009569823741912842,4.5
382976.0,0.8770169615745544,0.036756642162799835,0.38013461232185364,0.6196135878562927,0.0011973045766353607,0.046875,0.009569823741912842,4.5
382976.0,0.8450613617897034,0.03890876844525337,0.6378936171531677,0.602342963218689,0.0019934752490371466,0.10546875,0.009569823741912842,4.5
382976.0,0.8747947216033936,0.034757114946842194,0.5219348669052124,0.6019117832183838,0.0024674052838236094,0.150390625,0.009569823741912842,4.5
382976.0,0.8413956761360168,0.037299543619155884,0.5263829231262207,0.6157550811767578,0.0025800808798521757,0.1484375,0.009569823741912842,4.5
382976.0,0.8774639964103699,0.03905278816819191,0.5216615200042725,0.6123507618904114,0.002890626899898052,0.162109375,0.009569823741912842,4.5
382976.0,0.8824164867401123,0.03743962571024895,0.43435433506965637,0.6110424995422363,0.0028640986420214176,0.166015625,0.009569823741912842,4.5
382976.0,0.8527146577835083,0.03642654791474342,0.7291252017021179,0.608429491519928,0.004046211019158363,0.201171875,0.009569823741912842,4.5
382976.0,0.8744831085205078,0.03607116639614105,0.5197591185569763,0.6219680309295654,0.0034264293499290943,0.19140625,0.009569823741912842,4.5
382976.0,0.8733705282211304,0.03882173076272011,0.3929271996021271,0.5966452360153198,0.0029188934713602066,0.162109375,0.009569823741912842,4.5
382976.0,0.8821580410003662,0.036914799362421036,0.43631699681282043,0.6140172481536865,0.0024798240046948195,0.150390625,0.009569823741912842,4.5
385024.0,0.8877774477005005,0.03627178817987442,0.3140781819820404,0.574283242225647,1.3054492209452206e-10,0.0,0.0034637451171875,4.111111111111111
385024.0,0.9036515951156616,0.03599894419312477,0.3339925706386566,0.5658738613128662,0.00012519171286839992,0.0,0.0034637451171875,4.111111111111111
385024.0,0.8945415616035461,0.038906849920749664,0.5485579967498779,0.5813848972320557,0.000352453876985237,0.009765625,0.0034637451171875,4.111111111111111
385024.0,0.8850078582763672,0.03925327956676483,0.5094325542449951,0.5860154628753662,0.0003650053695309907,0.001953125,0.0034637451171875,4.111111111111111
385024.0,0.9187798500061035,0.03698994964361191,0.37690991163253784,0.5669510960578918,0.0013033779105171561,0.06640625,0.0034637451171875,4.111111111111111
385024.0,0.9047483205795288,0.03988650441169739,0.4636214077472687,0.5903366804122925,0.0017462332034483552,0.11328125,0.0034637451171875,4.111111111111111
385024.0,0.9188089966773987,0.03527935594320297,0.41700857877731323,0.5733655691146851,0.0027276678010821342,0.15625,0.0034637451171875,4.111111111111111
385024.0,0.8879741430282593,0.037135593593120575,0.42406660318374634,0.5769040584564209,0.002603772096335888,0.14453125,0.0034637451171875,4.111111111111111
385024.0,0.9234398603439331,0.03780493140220642,0.50395667552948,0.5554966330528259,0.0023948585148900747,0.1328125,0.0034637451171875,4.111111111111111
385024.0,0.9081908464431763,0.03875640034675598,0.35883426666259766,0.5887067317962646,0.003118275897577405,0.17578125,0.0034637451171875,4.111111111111111
385024.0,0.911526083946228,0.03525090962648392,0.4953959584236145,0.5881920456886292,0.0032073163893073797,0.169921875,0.0034637451171875,4.111111111111111
385024.0,0.8936907052993774,0.037676140666007996,0.40642642974853516,0.5751620531082153,0.0027528423815965652,0.115234375,0.0034637451171875,4.111111111111111
385024.0,0.9187171459197998,0.03494489565491676,0.3765563368797302,0.5526793599128723,0.0030347085557878017,0.14453125,0.0034637451171875,4.111111111111111
385024.0,0.9111175537109375,0.03991423174738884,0.41879725456237793,0.612981379032135,0.0028125697281211615,0.154296875,0.0034637451171875,4.111111111111111
385024.0,0.9098952412605286,0.037919484078884125,0.32152169942855835,0.5719874501228333,0.003445150563493371,0.181640625,0.0034637451171875,4.111111111111111
385024.0,0.9213567972183228,0.0366252176463604,0.5301560163497925,0.569909393787384,0.003982164431363344,0.2421875,0.0034637451171875,4.111111111111111
387072.0,0.9067642688751221,0.03446616604924202,0.43795838952064514,0.5681502819061279,9.414599655421796e-11,0.0,0.01853489875793457,5.0
387072.0,0.8772839903831482,0.03824002295732498,0.26047414541244507,0.574150800704956,0.0001082026501535438,0.0,0.01853489875793457,5.0
387072.0,0.9348671436309814,0.038816604763269424,0.423440545797348,0.5654914379119873,0.0008423069957643747,0.03515625,0.01853489875793457,5.0
387072.0,0.9254806637763977,0.03693723678588867,0.26911360025405884,0.5654143691062927,0.0007981869275681674,0.0234375,0.01853489875793457,5.0
387072.0,0.9008355140686035,0.03774823993444443,0.39716026186943054,0.5681222677230835,0.0008080212865024805,0.029296875,0.01853489875793457,5.0
387072.0,0.9182774424552917,0.03576647490262985,0.3192043602466583,0.5465152859687805,0.001114083337597549,0.03125,0.01853489875793457,5.0
387072.0,0.8990438580513,0.035000499337911606,0.32361653447151184,0.5651506185531616,0.0014978345716372132,0.0703125,0.01853489875793457,5.0
387072.0,0.8712975978851318,0.03999658674001694,0.39452871680259705,0.5934187769889832,0.0019661872647702694,0.1171875,0.01853489875793457,5.0
387072.0,0.8592135310173035,0.037507735192775726,0.21414190530776978,0.5693497657775879,0.002296817023307085,0.115234375,0.01853489875793457,5.0
387072.0,0.8898959159851074,0.037635091692209244,0.3191838562488556,0.563380241394043,0.0030052722431719303,0.154296875,0.01853489875793457,5.0
387072.0,0.8679895401000977,0.03834050893783569,0.3264223635196686,0.5981450080871582,0.003426638199016452,0.158203125,0.01853489875793457,5.0
387072.0,0.9316373467445374,0.034676410257816315,0.3889563977718353,0.5423320531845093,0.003037881338968873,0.1640625,0.01853489875793457,5.0
387072.0,0.9139402508735657,0.03601681813597679,0.35384389758110046,0.5625447630882263,0.002155154710635543,0.134765625,0.01853489875793457,5.0
387072.0,0.9510977268218994,0.03452802076935768,0.4866163432598114,0.5352444052696228,0.0031919607426971197,0.18359375,0.01853489875793457,5.0
387072.0,0.8957340121269226,0.03954208642244339,0.4276486337184906,0.5935429334640503,0.0034171876031905413,0.1953125,0.01853489875793457,5.0
387072.0,0.8929077386856079,0.038347791880369186,0.45548224449157715,0.5818748474121094,0.003152968594804406,0.1796875,0.01853489875793457,5.0
389120.0,0.8905408978462219,0.03590429574251175,0.3107171356678009,0.5502186417579651,3.3742158372929154e-11,0.0,0.029682517051696777,5.333333333333333
389120.0,0.8703954815864563,0.03445395082235336,0.26761287450790405,0.5593719482421875,0.00023413174494635314,0.0,0.029682517051696777,5.333333333333333
389120.0,0.8765900135040283,0.034714482724666595,0.32625168561935425,0.545191764831543,0.0012596712913364172,0.046875,0.029682517051696777,5.333333333333333
389120.0,0.8562553524971008,0.03438748046755791,0.6697412133216858,0.5469136834144592,0.003983364440500736,0.2578125,0.029682517051696777,5.333333333333333
389120.0,0.823809802532196,0.03703250735998154,0.6070506572723389,0.5658634901046753,0.0033777544740587473,0.240234375,0.029682517051696777,5.333333333333333
389120.0,0.8915887475013733,0.03174280375242233,0.38823527097702026,0.5439940690994263,0.0017782931681722403,0.09375,0.029682517051696777,5.333333333333333
389120.0,0.9068083763122559,0.03472752496600151,0.3691530227661133,0.555090069770813,0.0011888670269399881,0.0546875,0.029682517051696777,5.333333333333333
389120.0,0.9071656465530396,0.035919781774282455,0.7723948955535889,0.536748468875885,0.0019675996154546738,0.1171875,0.029682517051696777,5.333333333333333
389120.0,0.8988527059555054,0.033343397080898285,0.4183092713356018,0.5449419021606445,0.002152263419702649,0.1328125,0.029682517051696777,5.333333333333333
389120.0,0.8857648372650146,0.032646775245666504,0.35146987438201904,0.5562235116958618,0.0022119120694696903,0.1328125,0.029682517051696777,5.333333333333333
389120.0,0.8879494667053223,0.03412847965955734,0.283193975687027,0.5384487509727478,0.001804266357794404,0.123046875,0.029682517051696777,5.333333333333333
389120.0,0.8578259944915771,0.03909444063901901,0.3171924650669098,0.5620819330215454,0.0019578372593969107,0.107421875,0.029682517051696777,5.333333333333333
389120.0,0.8518497943878174,0.03340652585029602,0.47264334559440613,0.541553258895874,0.003028377192094922,0.142578125,0.029682517051696777,5.333333333333333
389120.0,0.8768340349197388,0.03556257486343384,0.31160837411880493,0.5664016008377075,0.0027310671284794807,0.140625,0.029682517051696777,5.333333333333333
389120.0,0.8834661245346069,0.035605065524578094,0.408505380153656,0.5500069260597229,0.0023281455505639315,0.119140625,0.029682517051696777,5.333333333333333
389120.0,0.8797193169593811,0.034642186015844345,0.36576083302497864,0.5437343120574951,0.002468291437253356,0.14453125,0.029682517051696777,5.333333333333333
391168.0,0.8577514290809631,0.03341267257928848,0.3047737777233124,0.5380452275276184,9.729853034379232e-11,0.0,0.00026923418045043945,4.363636363636363
391168.0,0.8979043960571289,0.03344283252954483,0.26763495802879333,0.5161741375923157,0.00033743263338692486,0.005859375,0.00026923418045043945,4.363636363636363
391168.0,0.94170081615448,0.03306583687663078,0.25445556640625,0.5072208642959595,0.0013521747896447778,0.08203125,0.00026923418045043945,4.363636363636363
391168.0,0.8916658759117126,0.03611195087432861,0.5853575468063354,0.534374475479126,0.002255324274301529,0.119140625,0.00026923418045043945,4.363636363636363
391168.0,0.910935640335083,0.031094903126358986,0.39899852871894836,0.5111093521118164,0.0013158476212993264,0.080078125,0.00026923418045043945,4.363636363636363
391168.0,0.8837456107139587,0.035477545112371445,0.4275648593902588,0.5398932695388794,0.000922440318390727,0.025390625,0.00026923418045043945,4.363636363636363
391168.0,0.9342925548553467,0.03536556661128998,0.26818740367889404,0.5303267240524292,0.0009491146774962544,0.044921875,0.00026923418045043945,4.363636363636363
391168.0,0.8588102459907532,0.034259647130966187,0.3493809103965759,0.514485239982605,0.0012757380027323961,0.080078125,0.00026923418045043945,4.363636363636363
391168.0,0.8953410983085632,0.03387010842561722,0.4079325199127197,0.4988478422164917,0.0015086312778294086,0.091796875,0.00026923418045043945,4.363636363636363
391168.0,0.9303221702575684,0.03493691235780716,0.3625969886779785,0.5267038345336914,0.0015984056517481804,0.099609375,0.00026923418045043945,4.363636363636363
391168.0,0.8440027236938477,0.03538694232702255,0.24193376302719116,0.5424903631210327,0.0014559149276465178,0.072265625,0.00026923418045043945,4.363636363636363
391168.0,0.8880036473274231,0.031950950622558594,0.22074103355407715,0.5277726650238037,0.0016922764480113983,0.091796875,0.00026923418045043945,4.363636363636363
